,id,kickoff_time,kickoff_time_formatted,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,element,fixture,opponent_team
13077,3002,2018-09-22T14:00:00Z,22 Sep 15:00,3,0,False,6,1,53,-1069,6182,18,1087,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,7.8,1.2,0.0,0.9,0,0,0,1,5,0,1,0,19,16,0,0,0,0,2,0,0,0,0,345,58,12
13078,3540,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,False,7,1,52,-508,5711,27,535,0,0,19,0,0,0,2,0,0,0,0,0,0,0,1,4.4,1.5,17.0,2.3,0,0,0,1,2,0,0,0,10,8,0,0,0,0,2,0,0,0,0,345,70,20
13079,4079,2018-10-07T13:15:00Z,07 Oct 14:15,0,3,True,8,0,52,-321,5399,27,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,78,6
13080,4621,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,False,9,1,52,-360,5055,31,391,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.5,2.0,0.6,0,0,0,0,1,0,1,0,10,9,0,1,0,0,0,0,0,1,0,345,82,2
13081,5167,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,True,10,0,51,-181,4882,33,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,98,15
13082,5715,2018-11-04T15:00:00Z,04 Nov 15:00,6,1,False,11,1,51,-244,4642,15,259,0,0,8,0,0,0,1,0,0,0,0,0,0,0,3,0.8,5.3,0.0,0.6,0,0,0,0,2,0,0,0,10,10,0,0,0,0,0,0,0,0,0,345,107,13
13083,6265,2018-11-10T15:00:00Z,10 Nov 15:00,1,1,True,12,3,51,-129,4527,27,156,0,0,73,0,0,1,0,0,0,0,0,0,0,0,6,8.6,21.8,22.0,5.2,0,0,0,1,1,2,2,0,17,13,0,1,0,0,0,0,1,2,0,345,120,18
13084,6817,2018-11-24T15:00:00Z,24 Nov 15:00,3,2,False,13,14,51,-38,4514,65,103,0,0,80,2,0,0,3,0,0,0,0,0,0,2,44,71.0,6.3,33.0,11.0,0,0,0,0,5,0,0,0,41,36,0,0,0,0,3,0,0,0,0,345,125,9
13085,7370,2018-12-01T17:30:00Z,01 Dec 17:30,2,2,True,14,6,51,5283,10506,5971,688,0,0,90,1,0,0,2,0,0,0,1,0,0,0,26,47.6,16.4,25.0,8.9,0,0,0,3,4,1,0,0,44,34,0,0,0,0,0,0,1,1,2,345,140,14
13086,7926,2018-12-05T20:00:00Z,05 Dec 20:00,3,1,False,15,2,51,20794,32191,22328,1534,0,0,80,0,0,0,3,0,0,0,0,0,0,0,9,3.2,17.2,4.0,2.4,0,0,0,1,4,1,0,0,42,35,0,0,0,0,1,1,0,2,1,345,150,17
13087,8484,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,False,16,2,51,26770,62807,29938,3168,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,10.4,16.8,10.0,3.7,0,0,0,4,8,1,1,0,45,36,0,0,0,0,1,0,0,1,0,345,154,5
13088,9043,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,True,17,1,51,-5584,54596,4286,9870,0,0,90,0,0,0,2,0,0,0,1,0,0,0,11,15.4,34.5,28.0,7.8,0,0,0,0,4,3,2,0,30,24,0,0,0,0,3,0,0,1,0,345,167,1
13089,9605,2018-12-22T15:00:00Z,22 Dec 15:00,1,3,False,18,2,51,390,55560,6607,6217,0,0,68,0,0,0,1,0,0,0,0,0,0,0,15,14.8,43.1,2.0,6.0,0,0,0,1,5,4,1,0,31,23,0,0,0,0,3,0,0,0,3,345,176,10
13090,10170,2018-12-27T19:45:00Z,27 Dec 19:45,1,2,True,19,2,51,-6000,49496,2240,8240,0,0,90,0,0,0,2,0,0,0,0,0,0,0,15,11.8,28.6,32.0,7.2,0,0,0,0,8,2,1,0,54,46,0,0,0,0,1,0,2,0,2,345,188,19
13091,10738,2018-12-30T14:15:00Z,30 Dec 14:15,1,3,True,20,0,51,-8115,41194,523,8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,198,13
13092,11306,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,False,21,3,51,-6218,35313,339,6557,0,0,88,0,0,1,0,0,0,0,0,0,0,0,8,10.4,14.3,11.0,3.6,0,0,0,3,5,1,0,0,29,21,0,0,0,0,2,0,0,1,2,345,204,6
13093,11876,2019-01-12T15:00:00Z,12 Jan 15:00,1,2,False,22,1,51,-7682,27714,644,8326,0,0,56,0,0,0,0,0,0,0,0,0,0,0,2,3.8,10.9,21.0,3.6,0,0,0,4,5,1,0,0,12,9,0,0,0,0,3,0,1,1,0,345,217,11
13094,12450,2019-01-19T15:00:00Z,19 Jan 15:00,2,1,True,23,1,51,-2889,24902,1230,4119,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.6,0.0,0.0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,1,0,345,228,8
13095,13029,2019-01-30T19:45:00Z,30 Jan 19:45,1,1,True,24,1,51,-2154,22893,559,2713,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.2,46.0,7.0,0,0,0,0,0,1,0,0,20,15,0,1,0,0,1,0,1,0,1,345,239,7
13096,13658,2019-02-02T15:00:00Z,02 Feb 15:00,1,1,False,25,3,51,-1849,20848,255,2104,0,0,76,0,0,1,0,0,0,0,0,0,0,0,7,3.4,14.8,26.0,4.4,0,0,0,0,2,1,0,0,32,25,0,0,0,0,1,0,1,0,0,345,242,4
13097,14266,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,True,26,0,51,-783,20335,779,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,257,5
13098,14775,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,False,27,1,51,-2614,17337,54,2668,0,0,45,0,0,0,2,0,0,0,0,0,0,0,4,4.0,12.5,34.0,5.1,0,0,0,0,1,1,1,0,17,14,0,0,0,0,2,0,0,0,0,345,261,1
13099,15350,2019-02-27T19:45:00Z,27 Feb 19:45,2,0,True,28,0,51,-384,17429,395,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,280,9
13100,15955,2019-03-02T15:00:00Z,02 Mar 15:00,3,2,False,29,4,51,-1067,16353,72,1139,0,0,27,0,1,0,1,0,0,0,0,0,0,0,10,0.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,5,4,1,0,0,0,0,0,0,1,0,345,286,14
13101,16561,2019-03-09T15:00:00Z,09 Mar 15:00,2,1,True,30,8,51,-663,15709,134,797,0,0,17,0,2,0,0,0,0,0,0,0,0,1,25,20.6,22.6,2.0,4.5,0,0,1,1,0,2,0,0,8,8,0,0,0,0,0,0,0,1,0,345,300,17
13102,17623,2019-03-30T15:00:00Z,30 Mar 15:00,0,1,False,32,3,51,-254,15210,368,622,0,0,75,0,0,1,0,0,0,0,0,0,0,0,9,9.4,24.3,22.0,5.6,0,0,0,2,4,2,0,0,30,18,0,0,0,0,1,0,0,0,0,345,312,3
13103,18271,2019-04-05T19:00:00Z,05 Apr 20:00,1,3,True,33,1,51,174,15586,497,323,0,0,7,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345,327,12
13104,18796,2019-04-13T14:00:00Z,13 Apr 15:00,3,1,True,34,0,51,-451,15109,159,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,338,20
13105,19533,2019-04-20T16:30:00Z,20 Apr 17:30,3,1,False,35,4,51,-477,14628,142,619,0,0,45,0,1,0,1,0,0,0,0,0,0,0,19,27.8,28.2,4.0,6.0,0,1,0,0,3,2,2,0,27,22,0,0,0,0,1,1,0,1,2,345,348,15
13106,19532,2019-04-23T18:45:00Z,23 Apr 19:45,1,1,False,35,3,51,-477,14628,142,619,0,0,66,0,0,1,0,0,0,0,0,0,0,0,6,0.0,2.0,2.0,0.3,0,0,0,0,3,0,0,0,22,12,0,0,0,0,1,0,0,1,1,345,308,18
13107,20281,2019-04-27T14:00:00Z,27 Apr 15:00,3,3,True,36,1,51,-199,14438,195,394,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,345,358,2
13108,20896,2019-05-04T14:00:00Z,04 May 15:00,3,0,False,37,2,51,-268,14177,68,336,0,0,66,0,0,0,1,0,0,0,0,0,0,0,14,10.0,14.5,30.0,5.5,0,0,0,0,5,1,3,0,30,22,0,0,0,0,3,0,1,0,2,345,369,19
13109,21512,2019-05-12T14:00:00Z,12 May 15:00,1,1,True,38,0,51,158,14358,451,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,378,10
13110,346,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,True,1,1,65,0,23886,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,6,12.0,58.3,26.0,9.6,0,1,0,1,2,4,0,0,14,11,0,0,0,0,2,0,0,1,1,346,8,4
13111,871,2018-08-18T14:00:00Z,18 Aug 15:00,2,1,False,2,0,65,-6071,18895,429,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,16,8
13112,1398,2018-08-25T14:00:00Z,25 Aug 15:00,1,2,True,3,2,64,-6452,12622,80,6532,0,0,78,0,0,0,1,0,0,0,0,0,0,0,9,14.8,27.5,28.0,7.0,0,1,0,0,4,1,1,0,27,21,0,0,0,0,0,1,0,1,0,346,28,11
13113,1929,2018-09-01T14:00:00Z,01 Sep 15:00,0,2,False,4,3,64,-1166,11847,273,1439,0,0,72,0,0,1,0,0,0,0,0,0,0,0,5,6.0,29.8,26.0,6.2,0,1,0,1,5,2,0,0,18,12,0,1,0,0,3,0,1,0,2,346,35,7
13114,2466,2018-09-17T19:00:00Z,17 Sep 20:00,2,2,True,5,2,64,705,13026,1939,1234,0,0,75,0,0,0,1,0,0,0,0,0,0,0,8,2.4,5.9,15.0,2.3,0,0,0,0,3,0,2,0,22,18,0,1,0,0,0,0,2,0,2,346,47,3
13115,3003,2018-09-22T14:00:00Z,22 Sep 15:00,3,0,False,6,0,64,-1406,11670,208,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,58,12
13116,3541,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,False,7,3,63,-1363,10384,69,1432,0,0,70,0,0,1,0,0,0,0,0,0,0,0,9,18.4,25.1,33.0,7.7,0,0,0,3,3,2,0,0,12,7,0,0,0,0,1,0,0,0,0,346,70,20
13117,4080,2018-10-07T13:15:00Z,07 Oct 14:15,0,3,True,8,0,63,-449,10030,103,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,78,6
13118,4622,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,False,9,3,63,-534,9611,150,684,0,0,90,0,0,1,0,0,0,0,0,0,0,0,8,4.0,12.9,0.0,1.7,0,0,0,2,5,1,0,0,16,13,0,0,0,0,0,0,0,1,0,346,82,2
13119,5168,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,True,10,3,63,-167,9529,191,358,0,0,77,0,0,1,0,0,0,0,0,0,0,0,8,17.6,27.3,22.0,6.7,0,1,0,5,6,2,0,0,29,21,0,1,0,0,1,1,2,0,2,346,98,15
13120,5716,2018-11-04T15:00:00Z,04 Nov 15:00,6,1,False,11,1,62,-449,9102,91,540,0,0,17,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,346,107,13
13121,6266,2018-11-10T15:00:00Z,10 Nov 15:00,1,1,True,12,0,62,-289,8880,118,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,120,18
13122,6818,2018-11-24T15:00:00Z,24 Nov 15:00,3,2,False,13,1,62,-390,8512,61,451,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,1.0,15.3,8.0,2.4,0,1,1,0,2,1,0,0,9,5,0,0,0,0,1,0,1,1,0,346,125,9
13123,7371,2018-12-01T17:30:00Z,01 Dec 17:30,2,2,True,14,0,62,-140,8406,36,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,140,14
13124,7927,2018-12-05T20:00:00Z,05 Dec 20:00,3,1,False,15,1,61,-169,8260,29,198,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0.5,7.0,0.8,0,0,0,0,1,0,1,0,5,4,0,0,0,0,0,0,1,0,0,346,150,17
13125,8485,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,False,16,0,61,-79,8252,80,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,154,5
13126,9044,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,True,17,0,61,-166,8202,36,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,167,1
13127,9606,2018-12-22T15:00:00Z,22 Dec 15:00,1,3,False,18,0,61,-98,8181,75,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,176,10
13128,10171,2018-12-27T19:45:00Z,27 Dec 19:45,1,2,True,19,1,61,-198,8061,49,247,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,346,188,19
13129,10739,2018-12-30T14:15:00Z,30 Dec 14:15,1,3,True,20,2,61,-161,7930,34,195,0,0,90,0,0,0,3,0,0,0,0,0,0,0,10,2.6,4.4,0.0,0.7,0,0,1,0,4,1,2,0,14,10,0,0,0,0,3,0,0,2,0,346,198,13
13130,11307,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,False,21,0,61,-71,7898,37,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,204,6
13131,11877,2019-01-12T15:00:00Z,12 Jan 15:00,1,2,False,22,0,61,-125,7837,84,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,217,11
13132,12451,2019-01-19T15:00:00Z,19 Jan 15:00,2,1,True,23,0,61,-88,7788,56,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,228,8
13133,13030,2019-01-30T19:45:00Z,30 Jan 19:45,1,1,True,24,1,60,-76,7774,48,124,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.8,0.0,0.1,0,0,0,0,1,0,0,0,5,4,0,0,0,0,1,0,0,0,0,346,239,7
13134,13659,2019-02-02T15:00:00Z,02 Feb 15:00,1,1,False,25,0,60,-47,7745,23,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,242,4
13135,14267,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,True,26,1,60,-49,7736,75,124,0,0,18,0,0,0,1,0,0,0,0,0,0,0,2,0.4,11.6,36.0,4.8,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,2,0,346,257,5
13136,14776,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,False,27,1,60,-45,7727,35,80,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.7,5.0,0.7,0,0,0,0,2,0,0,0,7,5,0,0,0,0,1,0,1,1,1,346,261,1
13137,15351,2019-02-27T19:45:00Z,27 Feb 19:45,2,0,True,28,0,60,-8,7744,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,280,9
13138,15956,2019-03-02T15:00:00Z,02 Mar 15:00,3,2,False,29,0,60,-61,7704,11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,286,14
13139,16562,2019-03-09T15:00:00Z,09 Mar 15:00,2,1,True,30,0,60,-17,7709,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,300,17
13140,17624,2019-03-30T15:00:00Z,30 Mar 15:00,0,1,False,32,0,60,-26,7721,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,312,3
13141,18272,2019-04-05T19:00:00Z,05 Apr 20:00,1,3,True,33,0,60,-3,7744,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,327,12
13142,18797,2019-04-13T14:00:00Z,13 Apr 15:00,3,1,True,34,0,60,-22,7734,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,338,20
13143,19535,2019-04-20T16:30:00Z,20 Apr 17:30,3,1,False,35,0,60,1,7769,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,348,15
13144,19534,2019-04-23T18:45:00Z,23 Apr 19:45,1,1,False,35,0,60,1,7769,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,308,18
13145,20282,2019-04-27T14:00:00Z,27 Apr 15:00,3,3,True,36,0,60,-5,7775,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,358,2
13146,20897,2019-05-04T14:00:00Z,04 May 15:00,3,0,False,37,2,60,-18,7777,19,37,0,0,90,0,0,0,3,0,0,0,0,0,0,0,9,13.6,7.1,12.0,3.3,0,0,0,1,3,0,1,0,31,24,0,0,0,0,3,0,1,1,3,346,369,19
13147,21513,2019-05-12T14:00:00Z,12 May 15:00,1,1,True,38,0,60,113,7909,179,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,378,10
13148,347,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,True,1,0,50,0,90569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,8,4
13149,872,2018-08-18T14:00:00Z,18 Aug 15:00,2,1,False,2,1,50,-10414,88210,3283,13697,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,5.4,12.3,0.0,1.8,0,0,0,1,1,1,0,0,11,7,0,0,0,0,0,0,0,1,0,347,16,8
13150,1399,2018-08-25T14:00:00Z,25 Aug 15:00,1,2,True,3,2,50,-9791,81013,3434,13225,0,0,85,0,0,0,1,0,0,0,0,0,0,0,7,8.4,1.2,6.0,1.6,0,0,0,2,0,0,1,0,10,6,0,0,0,0,1,0,0,2,1,347,28,11
13151,1930,2018-09-01T14:00:00Z,01 Sep 15:00,0,2,False,4,2,49,-2890,81112,7033,9923,0,0,61,0,0,1,0,0,0,0,0,0,0,0,-1,0.2,13.3,47.0,6.1,0,0,0,0,1,1,0,0,11,8,0,1,0,0,1,1,1,2,0,347,35,7
13152,2467,2018-09-17T19:00:00Z,17 Sep 20:00,2,2,True,5,2,49,-12486,68731,2344,14830,0,0,75,0,0,0,1,0,0,0,0,0,0,0,4,9.2,11.9,22.0,4.3,0,0,0,2,2,1,0,0,14,11,0,0,0,0,2,1,0,1,0,347,47,3
13153,3004,2018-09-22T14:00:00Z,22 Sep 15:00,3,0,False,6,2,48,1893,72835,9453,7560,0,0,78,0,0,0,3,0,0,0,0,0,0,0,2,3.4,1.0,18.0,2.2,0,0,0,3,2,0,0,0,11,6,0,0,0,0,1,1,0,3,0,347,58,12
13154,3542,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,False,7,0,48,-140,73521,7938,8078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,70,20
13155,4081,2018-10-07T13:15:00Z,07 Oct 14:15,0,3,True,8,1,48,-6115,67234,1512,7627,0,0,12,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,347,78,6
13156,4623,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,False,9,1,48,-395,68152,5881,6276,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,10.0,0.8,19.0,3.0,0,0,1,4,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,347,82,2
13157,5169,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,True,10,1,48,2130,71104,5865,3735,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0.2,11.3,4.0,1.6,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,1,0,0,347,98,15
13158,5717,2018-11-04T15:00:00Z,04 Nov 15:00,6,1,False,11,2,48,-1157,70128,3449,4606,0,0,90,0,0,0,6,0,0,0,0,0,0,0,-1,8.8,17.7,39.0,6.6,0,1,0,2,2,0,0,0,20,15,0,1,0,0,4,0,1,1,0,347,107,13
13159,6267,2018-11-10T15:00:00Z,10 Nov 15:00,1,1,True,12,0,48,577,71298,4475,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,120,18
13160,6819,2018-11-24T15:00:00Z,24 Nov 15:00,3,2,False,13,0,48,-5396,65669,836,6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,125,9
13161,7372,2018-12-01T17:30:00Z,01 Dec 17:30,2,2,True,14,0,48,-2395,63563,405,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,140,14
13162,7928,2018-12-05T20:00:00Z,05 Dec 20:00,3,1,False,15,0,48,-2645,60899,267,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,150,17
13163,8486,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,False,16,0,47,-2681,58239,126,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,154,5
13164,9045,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,True,17,3,47,-2405,55975,270,2675,0,0,27,0,1,0,0,0,0,0,1,0,0,0,10,15.2,10.8,2.0,2.8,0,0,1,0,1,1,0,0,6,4,0,0,0,0,1,1,0,1,0,347,167,1
13165,9607,2018-12-22T15:00:00Z,22 Dec 15:00,1,3,False,18,0,47,1535,58111,3160,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,176,10
13166,10172,2018-12-27T19:45:00Z,27 Dec 19:45,1,2,True,19,1,47,924,59374,3050,2126,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,7.2,1.2,2.0,1.0,0,0,0,2,0,0,1,0,6,6,0,0,0,0,3,1,0,0,1,347,188,19
13167,10740,2018-12-30T14:15:00Z,30 Dec 14:15,1,3,True,20,1,47,834,60584,2933,2099,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.6,6.0,0.5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,347,198,13
13168,11308,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,False,21,1,47,530,61330,3137,2607,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,3.4,1.8,1.0,0.6,0,0,0,1,3,0,1,0,11,8,0,0,0,0,1,0,1,1,0,347,204,6
13169,11878,2019-01-12T15:00:00Z,12 Jan 15:00,1,2,False,22,12,47,3534,65712,7594,4060,0,0,75,1,1,0,1,0,0,0,0,0,0,3,35,27.2,2.5,32.0,6.2,0,0,0,1,4,0,0,1,18,10,0,0,0,0,2,2,2,2,0,347,217,11
13170,12452,2019-01-19T15:00:00Z,19 Jan 15:00,2,1,True,23,0,47,75030,144992,96172,21142,0,0,16,0,0,0,1,0,0,0,1,0,0,0,-1,5.0,2.0,19.0,2.6,0,0,0,2,2,0,0,0,5,5,0,0,0,0,0,1,0,1,0,347,228,8
13171,13031,2019-01-30T19:45:00Z,30 Jan 19:45,1,1,True,24,0,47,9892,153744,29111,19219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,239,7
